Persona:int,ComunaOrigen:int,ComunaDestino:int
10754102,324,70
10754102,70,324
10754103,324,324
10754103,324,82
10754103,82,82
10754103,82,82
10754103,82,324
10754103,324,324
10754103,324,324
10754104,324,76
10754104,76,324
10754104,324,81
10754104,81,324
10754105,324,91
10754105,91,324
10754106,324,72
10754106,72,324
10754107,324,324
10754107,324,324
10754107,324,81
10754107,81,324
10754108,324,82
10754108,82,324
10755102,324,325
10755103,324,82
10755104,324,334
10755104,334,324
10756101,324,324
10756101,324,324
10756101,324,324
10756101,324,324
10756101,324,324
10757101,324,324
10757101,324,324
10757102,324,324
10757102,324,324
10758102,324,324
10758102,324,324
10759101,324,94
10759101,94,324
10759102,324,324
10759102,324,324
10759102,324,328
10759102,328,324
10759103,324,82
10759103,82,324
10760102,324,324
10760102,324,324
10760102,324,324
10760102,324,324
10760103,324,70
10760103,70,324
10760104,324,70
10760104,70,324
10760105,324,324
10760105,324,324
10760106,324,324
10760106,324,324
10761001,324,95
10761001,95,324
10762101,324,70
10762101,70,324
10762102,324,72
10762102,72,324
10762103,324,81
10762103,81,324
10763001,324,324
10763001,324,324
10763002,324,70
10763002,70,324
10763003,324,324
10763003,324,324
10763004,324,324
10763004,324,324
10764101,324,94
10764101,94,324
10764102,324,324
10764102,324,324
10764102,324,324
10764102,324,324
10764103,324,94
10764103,94,324
10766101,324,324
10766101,324,324
10766101,324,324
10766101,324,324
10766101,324,324
10766101,324,324
10766102,324,324
10766102,324,324
10766102,324,324
10766102,324,324
10766103,324,324
10766103,324,324
10766104,324,324
10766104,324,324
10767201,324,0
10767201,0,324
10767202,324,324
10767202,324,324
10768001,324,82
10768001,82,324
10768003,324,81
10768003,81,324
10769201,324,94
10769201,94,324
10769202,324,330
10769202,330,324
10769203,324,0
10769203,0,324
10770101,324,82
10770101,82,324
10770102,324,324
10770102,324,324
10770103,324,324
10770103,324,324
10770103,324,324
10770103,324,324
10770104,324,324
10770104,324,324
10771002,324,71
10771002,71,324
10771003,324,324
10771003,324,324
10771004,324,324
10771004,324,324
10772102,324,324
10772102,324,324
10772103,324,324
10772103,324,324
10775101,324,324
10775101,324,324
10775104,324,324
10775104,324,324
10775105,324,324
10775105,324,324
10776101,324,328
10776101,328,324
10776101,324,0
10776101,0,324
10776102,324,81
10776102,81,324
10777101,324,324
10777101,324,324
10777102,324,77
10777102,77,324
10778101,324,70
10778101,70,324
10778102,324,70
10778102,70,324
10778103,324,70
10778103,70,324
10779101,324,323
10779101,323,71
10779101,71,324
10779103,324,82
10779103,82,324
10779104,324,324
10779104,324,324
10779301,324,71
10779301,71,324
10779302,324,72
10779302,72,324
10780101,324,70
10780101,70,324
10780102,324,70
10780102,70,324
10781102,324,71
10781102,71,324
10781103,324,70
10781103,70,324
10781104,324,70
10781104,70,94
10782101,324,324
10782101,324,324
10782101,324,324
10782101,324,324
10782101,324,324
10782101,324,324
10782102,324,79
10782102,79,324
10782103,324,324
10782103,324,324
10782104,324,324
10782104,324,324
10782105,324,324
10782105,324,324
10783101,324,324
10784101,324,324
10784101,324,324
10785101,324,82
10785101,82,324
10785102,324,325
10785102,325,324
10786001,324,0
10786001,0,324
10787101,324,324
10787101,324,324
10787101,324,324
10787101,324,324
10788101,324,324
10788101,324,324
10788102,324,81
10788102,81,324
10789101,324,70
10789101,70,324
10790101,324,324
10790101,324,324
10790101,324,324
10790101,324,324
10791101,324,0
10791101,0,324
10791102,324,324
10791102,324,324
10792101,324,70
10792101,70,324
10792102,324,324
10792102,324,324
10793101,324,329
10793101,329,324
10793102,324,329
10793102,329,324
10794101,324,94
10794102,324,94
10794103,324,324
10794103,324,324
10794103,324,94
10795101,324,82
10795101,82,324
10795102,324,324
10795102,324,324
10795102,324,324
10795102,324,324
10796101,324,72
10796101,72,324
10797101,324,324
10797101,324,324
10798101,324,0
10798102,324,324
10798103,324,324
10798103,324,324
10800101,324,324
10800101,324,324
10801103,324,324
10801103,324,324
10801104,324,324
10801104,324,324
10801105,324,324
10801105,324,324
10802101,324,324
10802101,324,324
10802102,324,324
10802102,324,324
10802102,324,324
10802102,324,324
10803101,324,82
10803101,82,324
10803102,324,324
10803102,324,324
10803103,324,70
10803103,70,324
10803103,324,324
10803103,324,324
10803104,324,324
10803104,324,324
10803105,324,81
10803105,81,324
10804101,324,324
10804101,324,324
10804101,324,324
10805101,324,329
10805101,329,324
10805102,324,329
10805102,329,324
10806201,324,324
10806201,324,324
10806201,324,324
10806201,324,324
10806202,324,324
10806202,324,324
10806203,324,71
10806203,71,324
10806204,324,70
10806204,70,324
10806204,324,324
10806204,324,324
10807003,324,325
10807003,325,324
10808101,324,70
10808101,70,324
10808102,324,324
10808102,324,324
10808103,324,331
10808103,331,324
10809101,324,77
10809101,77,324
10810201,324,0
10810201,0,324
10810202,324,70
10810202,70,324
10810203,324,324
10810203,324,324
10811101,324,324
10811101,324,324
10811101,324,324
10811101,324,324
10811102,324,97
10811102,97,324
10812201,324,324
10812201,324,324
10813101,324,81
10813101,81,324
10813102,324,81
10813102,81,324
10813103,324,81
10813103,81,324
10813105,324,81
10813105,81,324
10813106,324,81
10813106,81,324
10814101,324,98
10814102,324,324
10814102,324,324
10814104,324,324
10814104,324,324
10815101,324,324
10815101,324,324
10815102,324,98
10816101,324,324
10816101,324,324
10816102,324,324
10816102,324,324
10816102,324,324
10816102,324,324
10816103,324,324
10816103,324,324
10816104,324,324
10816104,324,324
10817101,324,324
10817101,324,324
10817101,324,324
10817102,324,70
10817102,70,324
10818101,324,81
10818101,81,324
10818101,324,79
10818101,79,324
10818102,324,81
10818102,81,324
10819101,324,81
10819101,81,324
10819102,324,324
10819102,324,324
10820101,324,71
10820101,71,324
10821101,324,324
10821101,324,324
10822101,324,324
10822101,324,324
10822102,324,324
10822102,324,324
10822103,324,324
10822103,324,324
10823101,324,324
10823101,324,324
10823101,324,82
10823101,82,324
10823102,324,324
10823102,324,324
10823102,324,70
10823102,70,324
10823103,324,328
10823103,328,70
10823103,70,324
10823104,324,324
10823104,324,324
10823104,324,324
10824202,324,72
10824202,72,324
10824203,324,81
10824203,81,324
10824204,324,324
10824204,324,324
10825101,78,78
10825101,78,78
10825102,78,78
10825102,78,78
10825104,78,78
10825104,78,78
10827102,78,70
10827102,70,70
10827102,70,70
10827102,70,78
10827103,78,78
10827103,78,78
10827104,78,72
10827104,72,78
10827105,78,72
10827105,72,78
10828101,78,78
10828101,78,78
10828102,78,79
10828102,79,79
10828102,79,79
10828102,79,78
10828103,78,78
10828103,78,78
10828103,78,78
10828103,78,78
10829101,78,70
10829101,70,78
10829102,78,70
10829102,70,78
10830101,76,76
10830101,76,76
10830103,76,76
10830103,76,76
10830104,76,76
10830104,76,76
10831101,76,76
10831101,76,76
10831102,76,76
10831102,76,76
10831103,76,76
10831103,76,76
10831104,76,76
10831104,76,76
10832101,78,78
10832101,78,78
10832102,78,70
10832102,70,78
10832103,78,78
10832103,78,78
10832104,78,78
10832104,78,78
10832105,78,78
10832105,78,78
10833101,78,70
10833101,70,78
10833103,78,78
10833103,78,78
10833104,78,78
10833104,78,78
10834101,78,329
10834101,329,329
10834101,329,329
10834101,329,76
10834103,78,76
10834103,76,76
10835101,78,78
10835101,78,78
10835102,78,78
10835102,78,78
10835103,78,78
10835103,78,78
10836101,78,78
10836101,78,78
10836102,78,78
10836102,78,78
10836103,78,78
10836103,78,78
10836104,78,78
10836104,78,78
10836105,78,78
10836105,78,78
10836106,78,70
10836106,70,78
10837101,78,93
10837102,78,93
10837102,93,78
10837103,78,78
10837103,78,78
10837103,78,78
10837103,78,78
10837104,78,78
10837104,78,78
10837105,78,78
10837105,78,78
10838101,78,79
10838101,79,78
10838102,78,78
10838102,78,78
10838102,78,78
10838102,78,78
10838103,78,78
10838103,78,78
10839101,78,78
10839101,78,78
10840101,78,78
10840101,78,78
10840101,78,78
10840101,78,78
10840101,78,78
10840101,78,78
10840102,78,70
10840102,70,78
10840103,78,78
10840103,78,78
10841101,76,76
10841101,76,76
10841102,76,76
10841102,76,76
10841103,76,76
10841103,76,76
10841104,76,0
10841104,0,76
10841105,76,76
10841105,76,76
10841106,76,76
10841106,76,76
10841106,76,76
10841106,76,76
10842101,76,76
10842101,76,76
10842103,76,76
10842103,76,76
10843101,78,78
10843101,78,78
10843101,78,78
10843101,78,78
10843101,78,78
10843102,78,70
10843102,70,78
10843103,78,72
10843103,72,72
10843103,72,72
10843103,72,78
10843104,78,70
10843104,70,78
10843105,78,70
10843105,70,78
10843106,78,78
10843106,78,78
10843107,78,78
10843107,78,78
10843108,78,78
10843108,78,78
10844101,78,78
10844101,78,78
10844102,78,78
10844102,78,78
10844103,78,78
10844103,78,78
10845101,76,76
10845101,76,76
10845102,76,334
10845102,334,76
10845103,76,76
10845103,76,76
10845104,76,76
10845104,76,76
10846101,76,76
10846101,76,76
10846101,76,76
10846101,76,76
10847101,78,0
10847101,0,78
10847103,78,330
10847103,330,78
10848101,78,78
10848101,78,78
10848101,78,78
10848101,78,78
10848102,78,78
10848102,78,78
10848102,78,78
10848102,78,78
10848103,78,330
10848103,330,78
10849001,76,330
10849001,330,76
10849001,76,76
10849001,76,76
10849001,76,76
10849002,76,76
10849002,76,76
10849002,76,76
10849002,76,76
10849002,76,76
10849003,76,330
10849003,330,76
10849003,76,76
10849003,76,76
10849003,76,76
10849003,76,76
10849003,76,76
10849004,76,76
10849004,76,76
10849004,76,76
10849004,76,76
10849004,76,76
10849101,78,329
10849101,329,78
10849103,78,75
10849103,75,78
10849105,78,78
10849105,78,78
10849106,78,0
10849106,0,78
10849108,78,78
10849108,78,78
10850101,78,78
10850101,78,78
10850102,78,78
10850102,78,78
10850201,76,329
10850201,329,76
10850203,76,331
10850203,331,76
10851001,78,78
10851001,78,78
10851002,78,98
10851002,98,78
10851003,78,78
10851003,78,78
10852102,78,78
10852102,78,78
10852103,78,78
10852103,78,78
10852104,78,78
10852104,78,78
10853101,78,330
10853101,330,78
10853102,78,78
10853102,78,78
10853103,78,78
10853103,78,78
10853104,78,78
10853104,78,78
10854102,78,78
10854102,78,78
10854103,78,78
10854103,78,78
10854104,78,78
10854104,78,78
10854105,78,78
10854105,78,78
10854106,78,78
10854106,78,78
10855101,78,78
10855101,78,78
10855102,78,78
10855102,78,78
10855103,78,98
10855103,98,78
10855104,78,70
10855104,70,78
10855105,78,78
10855105,78,78
10855106,78,78
10855106,78,78
10856101,78,70
10856101,70,78
10856102,78,70
10856102,70,78
10857101,78,78
10857101,78,78
10857102,78,78
10857102,78,78
10857103,78,78
10857103,78,78
10858001,76,76
10858001,76,76
10858001,76,76
10858001,76,76
10858002,76,79
10858002,79,76
10858003,76,70
10858003,70,76
10858004,76,70
10858004,70,76
10859101,78,79
10859101,79,78
10859102,78,330
10859102,330,78
10859104,78,78
10859104,78,78
10860001,78,78
10860001,78,78
10860301,78,78
10860301,78,78
10860301,78,94
10860301,94,78
10860302,78,78
10860302,78,78
10860302,78,78
10860302,78,78
10860304,78,94
10860304,94,78
10860305,78,78
10860305,78,78
10860306,78,94
10860306,94,78
10862101,78,79
10862101,79,78
10862101,78,78
10862101,78,78
10862102,78,78
10862102,78,78
10862102,78,78
10862102,78,78
10862103,78,78
10862103,78,78
10862104,78,78
10862104,78,78
10862104,78,78
10862104,78,78
10863102,78,70
10863103,78,78
10863103,78,78
10863103,78,78
10863104,78,70
10863104,70,78
10864101,78,78
10864101,78,78
10864101,78,78
10864102,78,78
10864102,78,78
10864104,78,78
10864104,78,78
10865101,78,330
10865101,330,78
10865102,78,91
10865102,91,78
10866101,78,70
10866101,70,78
10866102,78,331
10866102,331,78
10866103,78,78
10866103,78,78
10866103,78,78
10866103,78,78
10866104,78,330
10866104,330,78
10866105,78,334
10866105,334,78
10867101,78,78
10867101,78,78
10867102,78,76
10867102,76,78
10867103,78,70
10867103,70,78
10867104,78,76
10867104,76,78
10867105,78,78
10867105,78,78
10868101,78,78
10868101,78,78
10868103,78,78
10868103,78,78
10869101,78,78
10869101,78,78
10869101,78,78
10869101,78,78
10870101,78,94
10870101,94,94
10870101,94,94
10870101,94,78
10870102,78,71
10870102,71,71
10870102,71,71
10870102,71,78
10871101,76,76
10871101,76,76
10871103,76,76
10871103,76,76
10871104,76,76
10871104,76,76
10871105,76,76
10871105,76,76
10872101,78,78
10872101,78,78
10872102,78,330
10872102,330,78
10872104,78,70
10872104,70,78
10874101,78,72
10874101,72,78
10874102,78,78
10874102,78,78
10874102,78,78
10874102,78,78
10874103,78,78
10874103,78,78
10875101,78,76
10875101,76,78
10875102,78,76
10875102,76,78
10875102,78,78
10875102,78,78
10875103,78,76
10875103,76,78
10875105,78,78
10875105,78,78
10875106,78,78
10875106,78,78
10876101,78,78
10876101,78,78
10876102,78,331
10876102,331,331
10876102,331,331
10876102,331,78
10876103,78,78
10876103,78,78
10876105,78,78
10876105,78,78
10877101,78,330
10877101,330,78
10878101,78,70
10878101,70,78
10878102,78,72
10878102,72,78
10878103,78,331
10878103,331,78
10878104,78,78
10878104,78,78
10879101,78,78
10879101,78,78
10879101,78,78
10879101,78,78
10879102,78,78
10879102,78,78
10879103,78,0
10879103,0,78
10880101,78,78
10880101,78,78
10880102,78,70
10880102,70,78
10880103,78,330
10880103,330,78
10880104,78,78
10880104,78,78
10880105,78,78
10880105,78,78
10881101,78,78
10881101,78,78
10881102,78,78
10881102,78,78
10881103,78,78
10881103,78,78
10881104,78,78
10881104,78,78
10881105,78,78
10881105,78,78
10882101,78,334
10882101,334,78
10882102,78,330
10882102,330,78
10882103,78,78
10882103,78,78
10882104,78,78
10882104,78,78
10883101,78,78
10883101,78,78
10883102,78,72
10883102,72,72
10883102,72,72
10883102,72,78
10883103,78,78
10883103,78,78
10883104,78,78
10883104,78,78
10883105,78,78
10883105,78,78
10884101,76,76
10884101,76,76
10884102,76,76
10884102,76,76
10884103,76,76
10884103,76,76
10884104,76,76
10884104,76,76
10885101,78,76
10885101,76,78
10885102,78,78
10885102,78,78
10885104,78,78
10885104,78,78
10886101,78,330
10886101,330,78
10886102,78,78
10886102,78,78
10886103,78,78
10886103,78,78
10887101,78,329
10887101,329,78
10887102,78,78
10887102,78,78
10887103,78,78
10887103,78,78
10888101,78,77
10888101,77,78
10888102,78,77
10888102,77,78
10889101,78,70
10889101,70,78
10889102,78,93
10889102,93,78
10889102,78,78
10889102,78,78
10889103,78,70
10889103,70,78
10890101,78,78
10890101,78,78
10890103,78,78
10890103,78,78
10890104,78,78
10890104,78,78
10890106,78,76
10890106,76,78
10891002,78,78
10891002,78,78
10892101,78,78
10892101,78,78
10892101,78,78
10892101,78,78
10892102,78,78
10892102,78,78
10892103,78,78
10892103,78,78
10892104,78,78
10892104,78,78
10892105,78,78
10892105,78,78
10893101,76,76
10893101,76,76
10893103,76,329
10893103,329,76
10893104,76,79
10893104,79,76
10893105,76,76
10893105,76,76
10893106,76,0
10893106,0,76
10894101,78,71
10894101,71,78
10894102,78,70
10894102,70,78
10895101,78,78
10895101,78,78
10895101,78,78
10895101,78,78
10895102,78,70
10895102,70,78
10895103,78,78
10895103,78,78
10895104,78,78
10895104,78,78
10896101,76,76
10896101,76,76
10896102,76,76
10896102,76,76
10896103,76,76
10896103,76,76
10896104,76,76
10896104,76,76
10897101,78,79
10897101,79,78
10897102,78,79
10897102,79,78
10898101,78,79
10898101,79,78
10898102,78,334
10898102,334,78
10898105,78,78
10898105,78,78
10899201,78,78
10899201,78,78
10899202,78,331
10899202,331,78
10899204,78,78
10899204,78,78
10899205,78,78
10899205,78,78
10900101,78,71
10900101,71,78
10900102,78,78
10900102,78,78
10900102,78,78
10900102,78,78
10901101,78,79
10901101,79,78
10902101,78,78
10902101,78,78
10902102,78,78
10902102,78,78
10902103,78,78
10902103,78,78
10902105,78,78
10902105,78,78
10903101,78,78
10903101,78,78
10903102,78,78
10903102,78,78
10903103,78,78
10903103,78,78
10903104,78,78
10903104,78,78
10903105,78,78
10903105,78,78
10904101,78,78
10904101,78,78
10904102,78,334
10904102,334,78
10904103,78,78
10904103,78,78
10905101,78,78
10905101,78,78
10905102,78,76
10905102,76,78
10905103,78,70
10905103,70,78
10905104,78,76
10905104,76,78
10905107,78,78
10905107,78,78
10906101,76,76
10906101,76,78
10907101,76,76
10907101,76,76
10907102,76,999
10907102,999,76
10907104,76,76
10907104,76,76
10907105,76,76
10907105,76,76
10907106,76,76
10907106,76,76
10908101,78,78
10908101,78,78
10908101,78,78
10908101,78,78
10908102,78,91
10908102,91,78
10908103,78,78
10908103,78,78
10908104,78,70
10908104,70,78
10909101,78,78
10909101,78,76
